"DateTime";"Maks. snedybde";"Højeste";"Middel"
"2011-03-01 00:00:00";
"2011-03-01 07:00:00";0
"2011-03-02 00:00:00";
"2011-03-02 07:00:00";0
"2011-03-03 00:00:00";
"2011-03-03 07:00:00";0
"2011-03-04 00:00:00";
"2011-03-04 07:00:00";0
"2011-03-05 00:00:00";
"2011-03-05 07:00:00";0
"2011-03-06 00:00:00";
"2011-03-06 07:00:00";0
"2011-03-07 00:00:00";
"2011-03-07 07:00:00";0
"2011-03-08 00:00:00";
"2011-03-08 07:00:00";0
"2011-03-09 00:00:00";
"2011-03-09 07:00:00";0
"2011-03-10 00:00:00";
"2011-03-10 07:00:00";0
"2011-03-11 00:00:00";
"2011-03-11 07:00:00";0
"2011-03-12 00:00:00";
"2011-03-12 07:00:00";0
"2011-03-13 00:00:00";
"2011-03-13 07:00:00";0
"2011-03-14 00:00:00";
"2011-03-14 07:00:00";0
"2011-03-15 00:00:00";
"2011-03-15 07:00:00";0
"2011-03-16 00:00:00";
"2011-03-16 07:00:00";0
"2011-03-17 00:00:00";
"2011-03-17 07:00:00";0
"2011-03-18 00:00:00";
"2011-03-18 07:00:00";1
"2011-03-19 00:00:00";
"2011-03-19 07:00:00";0
"2011-03-20 00:00:00";
"2011-03-20 07:00:00";0
"2011-03-21 00:00:00";
"2011-03-21 07:00:00";0
"2011-03-22 00:00:00";
"2011-03-22 07:00:00";0
"2011-03-23 00:00:00";
"2011-03-23 07:00:00";0
"2011-03-24 00:00:00";
"2011-03-24 07:00:00";0
"2011-03-25 00:00:00";
"2011-03-25 07:00:00";0
"2011-03-26 00:00:00";
"2011-03-26 07:00:00";0
"2011-03-27 00:00:00";
"2011-03-27 08:00:00";0
"2011-03-28 00:00:00";
"2011-03-28 08:00:00";0
"2011-03-29 00:00:00";
"2011-03-29 08:00:00";0
"2011-03-30 00:00:00";
"2011-03-30 08:00:00";0
"2011-03-31 00:00:00";
"2011-03-31 08:00:00";0
