"DateTime";"Maks. snedybde";"Højeste";"Middel"
"2017-01-01 00:00:00";
"2017-01-01 07:00:00";0
"2017-01-02 00:00:00";
"2017-01-02 07:00:00";0
"2017-01-03 00:00:00";
"2017-01-03 07:00:00";0
"2017-01-04 00:00:00";
"2017-01-04 07:00:00";0
"2017-01-05 00:00:00";
"2017-01-05 07:00:00";0
"2017-01-06 00:00:00";
"2017-01-06 07:00:00";0
"2017-01-07 00:00:00";
"2017-01-07 07:00:00";0,4
"2017-01-08 00:00:00";
"2017-01-08 07:00:00";0
"2017-01-09 00:00:00";
"2017-01-09 07:00:00";0
"2017-01-10 00:00:00";
"2017-01-10 07:00:00";0
"2017-01-11 00:00:00";
"2017-01-11 07:00:00";0
"2017-01-12 00:00:00";
"2017-01-12 07:00:00";0
"2017-01-13 00:00:00";
"2017-01-13 07:00:00";0
"2017-01-14 00:00:00";
"2017-01-14 07:00:00";0,1
"2017-01-15 00:00:00";
"2017-01-15 07:00:00";0
"2017-01-16 00:00:00";
"2017-01-16 07:00:00";0
"2017-01-17 00:00:00";
"2017-01-17 07:00:00";0
"2017-01-18 00:00:00";
"2017-01-18 07:00:00";0
"2017-01-19 00:00:00";
"2017-01-19 07:00:00";0
"2017-01-20 00:00:00";
"2017-01-20 07:00:00";0
"2017-01-21 00:00:00";
"2017-01-21 07:00:00";0
"2017-01-22 00:00:00";
"2017-01-22 07:00:00";0
"2017-01-23 00:00:00";
"2017-01-23 07:00:00";0
"2017-01-24 00:00:00";
"2017-01-24 07:00:00";0
"2017-01-25 00:00:00";
"2017-01-25 07:00:00";0
"2017-01-26 00:00:00";
"2017-01-26 07:00:00";0
"2017-01-27 00:00:00";
"2017-01-27 07:00:00";0
"2017-01-28 00:00:00";
"2017-01-28 07:00:00";0
"2017-01-29 00:00:00";
"2017-01-29 07:00:00";0,1
"2017-01-30 00:00:00";
"2017-01-30 07:00:00";0
"2017-01-31 00:00:00";
"2017-01-31 07:00:00";0
